order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_price
83817,27818,591,1,23915.96,1518.97,22396.99
83818,27818,381,1,8616.27,1217.03,7399.24
83819,27818,51,1,6891.96,56.81,6835.15
83820,27818,131,1,72766.86,7009.22,65757.64
83821,27819,728,1,72056.51,9246.17,62810.34
83822,27819,14,1,25186.17,2680.39,22505.78
83823,27819,441,1,7558.87,566.34,6992.53
83824,27819,390,1,58992.99,7012.27,51980.72
83825,27820,14,2,25186.17,1756.86,48615.48
83826,27820,297,1,9484.23,647.41,8836.82
83827,27820,357,1,38950.15,4630.71,34319.44
83828,27821,573,1,17211.31,1892.32,15318.99
83829,27822,991,1,16315.12,717.28,15597.84
83830,27822,595,1,3346.77,399.26,2947.51
83831,27823,222,5,5223.93,1239.9,24879.75
83832,27823,994,2,55468.6,6246.94,104690.26
83833,27823,759,1,78235.66,8512.54,69723.12
83834,27824,266,2,9890.24,11.31,19769.17
83835,27824,324,1,65084.11,6462.37,58621.74
83836,27825,205,2,43935.78,8410.59,79460.97
83837,27826,824,1,26487.37,3560.28,22927.09
83838,27826,15,1,62755.39,3572.11,59183.28
83839,27827,989,1,20210.29,21.44,20188.85
83840,27828,439,2,45327.89,404.07,90251.71
83841,27828,604,1,36921.48,3331.29,33590.19
83842,27828,792,1,41133.39,5031.82,36101.57
83843,27828,336,2,7191.8,388.68,13994.92
83844,27829,310,1,56308.84,1218.05,55090.79
83845,27829,811,2,29935.48,1502.47,58368.49
83846,27829,227,4,15855.11,4597.19,58823.25
83847,27829,910,1,46134.06,6888.89,39245.17
83848,27830,377,1,38654.29,156.48,38497.81
83849,27830,192,2,52336.65,4139.1,100534.2
83850,27830,48,1,24215.99,3363.94,20852.05
83851,27830,987,3,52051.56,2153.75,154000.93
83852,27831,237,1,17431.72,964.97,16466.75
83853,27831,683,2,8952.14,1527.51,16376.77
83854,27831,281,1,4708.56,47.92,4660.64
83855,27831,690,2,46984.08,9166.36,84801.8
83856,27831,695,3,36339.69,10758.8,98260.27
83857,27832,753,1,33239.44,46.68,33192.76
83858,27832,590,1,32485.63,2753.65,29731.98
83859,27832,805,1,29663.21,1505.52,28157.69
83860,27832,208,2,53391.84,5014.34,101769.34
83861,27832,661,1,6801.17,889.01,5912.16
83862,27833,979,1,43889.02,794.9,43094.12
83863,27833,558,1,75889.41,1910.08,73979.33
83864,27833,92,1,20472.41,1883.33,18589.08
83865,27833,897,1,53721.31,5750.77,47970.54
83866,27833,972,3,30308.67,9915.69,81010.32
83867,27834,5,2,25962.08,4998.92,46925.24
83868,27834,260,2,2939.69,404.82,5474.56
83869,27834,208,1,53391.84,1606.2,51785.64
83870,27834,186,3,63029.09,19250.0,169837.27
83871,27835,440,2,53089.24,12196.64,93981.84
83872,27835,678,1,49387.32,4945.41,44441.91
83873,27835,350,1,35700.73,4733.34,30967.39
83874,27835,907,1,22748.66,1528.08,21220.58
83875,27835,18,2,13809.81,127.44,27492.18
83876,27836,99,3,32394.39,4149.5,93033.67
83877,27836,142,1,2987.74,232.93,2754.81
83878,27836,42,3,17773.65,2071.99,51248.96
83879,27836,805,2,29663.21,8818.53,50507.89
83880,27836,520,1,49223.86,5018.54,44205.32
83881,27837,116,1,84644.25,5451.26,79192.99
83882,27837,836,2,41004.0,7184.99,74823.01
83883,27837,135,1,54446.43,6008.07,48438.36
83884,27838,712,4,7038.7,3780.72,24374.08
83885,27839,900,4,10764.09,1487.54,41568.82
83886,27839,830,1,2181.3,88.82,2092.48
83887,27840,140,1,1120.74,7.32,1113.42
83888,27840,726,1,49127.83,2220.94,46906.89
83889,27840,456,4,39470.43,17377.8,140503.92
83890,27840,665,1,10591.49,1444.14,9147.35
83891,27841,68,1,60685.6,7700.56,52985.04
83892,27841,147,2,18186.11,698.44,35673.78
83893,27842,601,3,24592.61,3294.86,70482.97
83894,27842,712,1,7038.7,881.74,6156.96
83895,27842,566,3,53985.24,14378.41,147577.31
83896,27842,691,1,58470.91,3458.64,55012.27
83897,27843,314,2,18663.84,4628.98,32698.7
83898,27843,2,1,76394.93,7316.62,69078.31
83899,27843,68,1,60685.6,4372.48,56313.12
83900,27844,994,1,55468.6,6977.94,48490.66
83901,27844,634,1,39143.06,4700.2,34442.86
83902,27845,638,2,48836.11,872.35,96799.87
83903,27846,902,1,32965.09,2563.63,30401.46
83904,27846,68,1,60685.6,6158.88,54526.72
83905,27846,733,2,2797.99,831.49,4764.49
83906,27846,421,1,29006.67,764.0,28242.67
83907,27846,220,1,22042.27,2661.83,19380.44
83908,27847,537,1,53194.66,1380.22,51814.44
83909,27847,716,1,37907.5,2258.28,35649.22
83910,27848,22,2,18377.28,3711.62,33042.94
83911,27848,383,4,37571.74,3932.68,146354.28
83912,27848,314,1,18663.84,705.76,17958.08
83913,27848,124,2,32253.1,2996.85,61509.35
83914,27848,534,1,3962.65,239.78,3722.87
83915,27849,185,1,48632.58,6030.6,42601.98
83916,27849,40,1,25898.95,1725.0,24173.95
83917,27849,712,5,7038.7,3084.71,32108.79
83918,27849,813,1,22845.95,2187.82,20658.13
83919,27849,517,2,27837.58,5.65,55669.51
83920,27850,142,1,2987.74,175.26,2812.48
83921,27850,807,2,39777.89,6490.47,73065.31
83922,27850,89,2,61030.45,12867.67,109193.23
83923,27850,116,4,84644.25,29263.29,309313.71
83924,27850,165,1,32402.49,3107.07,29295.42
83925,27851,395,1,32399.17,164.43,32234.74
83926,27851,509,1,19248.16,2700.67,16547.49
83927,27851,994,4,55468.6,16395.77,205478.63
83928,27852,855,2,50092.69,459.4,99725.98
83929,27852,433,2,47430.05,6769.52,88090.58
83930,27852,410,1,18525.02,1363.8,17161.22
83931,27852,65,5,31994.43,8677.22,151294.93
83932,27852,811,1,29935.48,616.53,29318.95
83933,27853,897,1,53721.31,7442.26,46279.05
83934,27854,383,1,37571.74,1499.59,36072.15
83935,27855,590,3,32485.63,10682.4,86774.49
83936,27855,986,2,12731.58,2745.69,22717.47
83937,27856,461,1,57237.0,6952.45,50284.55
83938,27856,589,1,60461.14,7764.42,52696.72
83939,27856,862,2,57732.85,13422.34,102043.36
83940,27856,190,1,31464.71,168.25,31296.46
83941,27856,879,2,2467.19,98.59,4835.79
83942,27857,9,1,61804.18,1807.37,59996.81
83943,27857,187,2,11139.84,722.67,21557.01
83944,27858,566,1,53985.24,7057.39,46927.85
83945,27858,216,2,2917.11,48.21,5786.01
83946,27858,897,2,53721.31,9354.79,98087.83
83947,27858,431,3,8289.77,3553.98,21315.33
83948,27858,183,3,7632.23,3350.01,19546.68
83949,27859,900,1,10764.09,1223.92,9540.17
83950,27859,68,2,60685.6,9577.13,111794.07
83951,27859,185,1,48632.58,3243.27,45389.31
83952,27859,651,3,58787.12,15327.77,161033.59
83953,27859,190,2,31464.71,2676.24,60253.18
83954,27860,504,1,47351.71,426.68,46925.03
83955,27860,449,1,51653.16,6217.62,45435.54
83956,27860,509,1,19248.16,1433.55,17814.61
83957,27861,370,1,42652.44,5998.5,36653.94
83958,27861,913,1,29739.74,2638.93,27100.81
83959,27861,996,1,43007.78,5362.52,37645.26
83960,27861,324,1,65084.11,839.57,64244.54
83961,27861,345,1,34708.25,2294.54,32413.71
83962,27862,36,2,4657.36,311.53,9003.19
83963,27862,421,3,29006.67,8284.64,78735.37
83964,27862,512,1,8128.02,570.84,7557.18
83965,27862,141,1,61035.96,6225.39,54810.57
83966,27862,102,1,41669.88,4736.31,36933.57
83967,27863,35,1,27954.63,998.5,26956.13
83968,27863,895,1,50367.0,2983.47,47383.53
83969,27863,934,2,13975.94,2989.6,24962.28
83970,27864,84,1,12692.83,987.1,11705.73
83971,27864,773,2,10661.83,2026.89,19296.77
83972,27864,651,2,58787.12,7080.45,110493.79
83973,27864,132,1,54936.5,4475.26,50461.24
83974,27864,440,3,53089.24,21345.12,137922.6
83975,27865,868,1,30561.21,3952.18,26609.03
83976,27865,449,2,51653.16,7042.79,96263.53
83977,27865,884,2,13659.41,3637.38,23681.44
83978,27865,377,1,38654.29,2528.81,36125.48
83979,27865,784,1,66280.45,9283.03,56997.42
83980,27866,115,2,15951.35,1738.36,30164.34
83981,27866,207,5,83983.48,18710.91,401206.49
83982,27866,54,1,83257.08,3613.84,79643.24
83983,27866,661,1,6801.17,849.25,5951.92
83984,27866,883,3,70912.74,24142.13,188596.09
83985,27867,649,1,52465.73,516.85,51948.88
83986,27867,998,1,15593.9,1931.2,13662.7
83987,27867,167,1,43711.63,3645.21,40066.42
83988,27867,376,1,63521.81,9313.38,54208.43
83989,27867,254,2,81254.36,17415.25,145093.47
83990,27868,862,1,57732.85,3446.52,54286.33
83991,27868,566,1,53985.24,5522.72,48462.52
83992,27868,603,1,3198.92,400.57,2798.35
83993,27868,726,1,49127.83,199.49,48928.34
83994,27869,2,1,76394.93,7583.41,68811.52
83995,27869,363,1,66819.63,3395.53,63424.1
83996,27870,928,1,87525.69,10180.06,77345.63
83997,27870,202,4,32355.55,4701.37,124720.83
83998,27871,506,1,48220.73,2699.43,45521.3
83999,27872,678,1,49387.32,4978.97,44408.35
84000,27873,353,2,44608.27,2670.74,86545.8
84001,27873,506,4,48220.73,5958.2,186924.72
84002,27873,623,2,71271.12,5051.11,137491.13
84003,27874,84,1,12692.83,423.02,12269.81
84004,27874,994,2,55468.6,5224.36,105712.84
84005,27874,109,2,18503.86,4532.08,32475.64
84006,27874,723,3,17748.2,5041.04,48203.56
84007,27875,826,1,33595.75,1624.91,31970.84
84008,27875,537,2,53194.66,1375.31,105014.01
84009,27875,821,2,38888.0,2247.28,75528.72
84010,27875,328,1,71127.26,2772.6,68354.66
84011,27875,197,2,18177.19,1969.36,34385.02
84012,27876,36,1,4657.36,272.33,4385.03
84013,27877,523,4,19573.08,3139.75,75152.57
84014,27877,590,1,32485.63,1016.17,31469.46
84015,27877,160,1,59526.76,8295.89,51230.87
84016,27878,503,1,59379.17,1943.45,57435.72
84017,27878,702,1,47715.26,2407.4,45307.86
84018,27878,262,1,24152.91,1831.74,22321.17
84019,27878,771,2,61602.81,1243.02,121962.6
84020,27879,127,1,22960.71,393.47,22567.24
84021,27879,79,1,21745.39,1008.24,20737.15
84022,27879,577,2,28640.16,1345.0,55935.32
84023,27879,733,1,2797.99,284.0,2513.99
84024,27880,293,1,14013.61,228.98,13784.63
84025,27880,868,2,30561.21,552.39,60570.03
84026,27880,462,1,42608.45,4235.94,38372.51
84027,27880,698,2,36376.6,9080.21,63672.99
84028,27880,138,1,30140.42,3161.72,26978.7
84029,27881,14,1,25186.17,271.2,24914.97
84030,27882,869,1,27599.74,3385.93,24213.81
84031,27883,365,2,21560.8,5839.08,37282.52
84032,27883,109,3,18503.86,7360.31,48151.27
84033,27883,577,1,28640.16,1176.66,27463.5
84034,27884,129,1,55203.8,2160.92,53042.88
84035,27884,139,1,35341.33,1465.71,33875.62
84036,27884,716,3,37907.5,336.36,113386.14
84037,27885,886,2,49335.18,13780.66,84889.7
84038,27885,711,2,71833.53,16708.54,126958.52
84039,27885,491,2,51840.67,13526.86,90154.48
84040,27885,800,2,11619.45,2636.18,20602.72
84041,27885,532,1,60027.29,534.7,59492.59
84042,27886,353,1,44608.27,816.49,43791.78
84043,27886,205,2,43935.78,11616.35,76255.21
84044,27886,231,1,21715.73,3251.35,18464.38
84045,27886,736,4,77186.9,25921.85,282825.75
84046,27886,834,1,10608.23,1012.78,9595.45
84047,27887,86,2,55528.31,752.75,110303.87
84048,27887,370,2,42652.44,41.12,85263.76
84049,27887,68,2,60685.6,15517.47,105853.73
84050,27888,107,1,63426.1,8256.45,55169.65
84051,27888,328,1,71127.26,4310.43,66816.83
84052,27888,734,2,4017.31,201.15,7833.47
84053,27889,119,2,62460.8,5826.35,119095.25
84054,27889,155,1,75355.28,2327.2,73028.08
84055,27890,695,1,36339.69,4321.63,32018.06
84056,27890,296,2,34627.87,1261.18,67994.56
84057,27890,587,1,38685.73,2461.45,36224.28
84058,27891,95,2,10076.89,12.15,20141.63
84059,27891,684,1,24811.38,1142.86,23668.52
84060,27892,433,1,47430.05,697.31,46732.74
84061,27892,70,2,34867.93,3612.4,66123.46
84062,27892,278,1,32103.08,2944.1,29158.98
84063,27892,394,1,42580.81,3578.57,39002.24
84064,27893,901,2,49064.78,5274.56,92855.0
84065,27893,758,3,70684.62,17017.1,195036.76
84066,27893,661,1,6801.17,280.32,6520.85
84067,27894,106,1,46627.58,4515.09,42112.49
84068,27894,266,1,9890.24,1396.13,8494.11
84069,27895,964,4,38062.26,5206.83,147042.21
84070,27895,51,4,6891.96,2391.19,25176.65
84071,27896,363,1,66819.63,9513.23,57306.4
84072,27896,189,2,20527.13,4107.08,36947.18
84073,27896,544,2,60516.54,13436.89,107596.19
84074,27897,443,3,21623.99,5316.96,59555.01
84075,27897,678,1,49387.32,2183.21,47204.11
84076,27897,548,2,49762.6,14069.24,85455.96
84077,27897,440,1,53089.24,3796.73,49292.51
84078,27898,253,1,58300.25,4052.6,54247.65
84079,27899,217,1,33435.22,1615.78,31819.44
84080,27899,461,2,57237.0,1163.03,113310.97
84081,27900,227,3,15855.11,78.37,47486.96
84082,27900,936,4,23282.26,3301.5,89827.54
84083,27901,187,2,11139.84,2433.55,19846.13
84084,27901,819,1,46497.58,6232.34,40265.24
84085,27902,868,2,30561.21,5792.28,55330.14
84086,27902,695,1,36339.69,420.55,35919.14
84087,27902,328,1,71127.26,8344.2,62783.06
84088,27902,290,2,25930.02,3691.42,48168.62
84089,27903,106,1,46627.58,120.61,46506.97
84090,27903,269,1,21191.04,204.85,20986.19
84091,27903,638,1,48836.11,1640.0,47196.11
84092,27903,293,1,14013.61,1173.33,12840.28
84093,27904,548,2,49762.6,6251.45,93273.75
84094,27904,883,1,70912.74,8596.61,62316.13
84095,27904,479,1,1432.07,130.41,1301.66
84096,27904,135,1,54446.43,438.76,54007.67
84097,27904,277,2,42196.84,8827.58,75566.1
84098,27905,604,1,36921.48,1989.27,34932.21
84099,27906,462,2,42608.45,12082.68,73134.22
84100,27906,90,1,36606.09,625.84,35980.25
84101,27906,122,2,61466.27,8754.35,114178.19
84102,27907,501,2,7509.52,1341.32,13677.72
84103,27908,938,3,41472.77,15111.33,109306.98
84104,27908,811,1,29935.48,4195.94,25739.54
84105,27908,904,2,59389.18,8494.59,110283.77
84106,27909,6,1,32520.87,565.91,31954.96
84107,27910,560,1,84295.23,4036.53,80258.7
84108,27911,528,3,48686.63,2874.9,143184.99
84109,27911,233,1,11531.39,609.37,10922.02
84110,27911,442,2,63464.4,3203.79,123725.01
84111,27911,937,1,75287.48,9771.64,65515.84
84112,27911,886,2,49335.18,14314.33,84356.03
84113,27912,673,1,46606.91,3706.98,42899.93
84114,27912,509,1,19248.16,2743.02,16505.14
84115,27912,370,1,42652.44,809.26,41843.18
84116,27912,987,1,52051.56,6998.89,45052.67
84117,27912,622,1,69524.11,7659.13,61864.98
84118,27913,774,3,43979.66,12645.13,119293.85
84119,27914,106,2,46627.58,11320.24,81934.92
84120,27915,410,2,18525.02,203.98,36846.06
84121,27915,33,4,15445.92,5743.67,56040.01
84122,27916,316,2,62772.3,9680.73,115863.87
84123,27916,972,4,30308.67,2880.2,118354.48
84124,27916,264,4,975.32,238.36,3662.92
84125,27916,526,1,9515.72,778.79,8736.93
84126,27916,250,1,38589.27,279.47,38309.8
84127,27917,815,1,36440.07,254.86,36185.21
84128,27917,878,1,81467.72,9616.13,71851.59
84129,27917,781,2,30687.97,6735.7,54640.24
84130,27917,526,3,9515.72,1300.05,27247.11
84131,27917,239,3,2561.84,582.97,7102.55
84132,27918,848,4,49254.59,10749.57,186268.79
84133,27918,134,3,51523.91,12941.42,141630.31
84134,27918,833,2,49984.05,1008.59,98959.51
84135,27918,525,2,64720.45,13581.81,115859.09
84136,27918,93,4,20754.97,3439.37,79580.51
84137,27919,49,2,52319.21,10643.01,93995.41
84138,27920,528,1,48686.63,1729.46,46957.17
84139,27920,192,2,52336.65,14307.82,90365.48
84140,27920,798,3,52611.13,3847.17,153986.22
84141,27920,730,3,6687.12,153.67,19907.69
84142,27920,928,2,87525.69,8189.28,166862.1
84143,27921,376,1,63521.81,7131.89,56389.92
84144,27921,803,1,41338.57,4015.86,37322.71
84145,27922,396,1,49585.04,4155.09,45429.95
84146,27922,869,2,27599.74,2570.65,52628.83
84147,27923,440,5,53089.24,24.88,265421.32
84148,27923,36,1,4657.36,303.29,4354.07
84149,27923,947,4,9686.7,4529.97,34216.83
84150,27924,551,2,40569.11,524.19,80614.03
84151,27924,484,1,62844.55,2553.44,60291.11
84152,27925,687,1,5733.29,157.12,5576.17
84153,27925,558,1,75889.41,2692.94,73196.47
84154,27926,647,1,9473.74,362.47,9111.27
84155,27926,1000,3,35293.76,5987.53,99893.75
84156,27926,792,1,41133.39,3580.2,37553.19
84157,27927,502,1,49931.02,1276.03,48654.99
84158,27928,957,3,58003.08,12399.35,161609.89
84159,27928,520,1,49223.86,3026.94,46196.92
84160,27929,649,1,52465.73,2239.61,50226.12
84161,27929,470,1,36050.61,4719.42,31331.19
84162,27929,739,1,49616.69,1718.42,47898.27
84163,27930,47,1,33493.63,4199.44,29294.19
84164,27930,391,1,15629.89,411.24,15218.65
84165,27931,871,3,12164.93,4263.92,32230.87
84166,27932,226,2,3033.14,830.8,5235.48
84167,27933,207,4,83983.48,15162.4,320771.52
84168,27933,274,1,45493.53,1688.86,43804.67
84169,27933,273,3,58733.95,6645.91,169555.94
84170,27933,833,5,49984.05,9765.5,240154.75
84171,27934,545,2,6106.17,1551.7,10660.64
84172,27934,761,1,14132.03,910.38,13221.65
84173,27935,744,1,10738.22,676.65,10061.57
84174,27935,662,1,43228.98,4613.32,38615.66
84175,27935,707,2,30507.5,6420.4,54594.6
84176,27935,883,4,70912.74,21245.13,262405.83
84177,27935,76,2,24691.22,3466.22,45916.22
84178,27936,248,3,1372.21,25.02,4091.61
84179,27936,122,2,61466.27,9510.72,113421.82
84180,27936,658,2,17062.2,286.16,33838.24
84181,27936,661,3,6801.17,2611.18,17792.33
84182,27936,185,1,48632.58,6692.54,41940.04
84183,27937,438,1,62279.76,3603.4,58676.36
84184,27937,827,1,29873.51,2533.74,27339.77
84185,27938,578,3,39704.69,15114.04,104000.03
84186,27938,541,1,38960.03,5284.11,33675.92
84187,27938,722,4,26197.06,59.83,104728.41
84188,27938,216,1,2917.11,365.93,2551.18
84189,27939,563,1,39906.77,2274.87,37631.9
84190,27939,712,3,7038.7,1991.97,19124.13
84191,27939,33,2,15445.92,3430.05,27461.79
84192,27940,160,1,59526.76,2389.62,57137.14
84193,27940,344,1,4082.01,15.13,4066.88
84194,27940,934,1,13975.94,726.42,13249.52
84195,27940,182,1,3021.26,138.72,2882.54
84196,27940,713,1,39163.32,3457.51,35705.81
84197,27941,139,2,35341.33,4616.33,66066.33
84198,27941,512,1,8128.02,507.46,7620.56
84199,27941,918,2,12904.52,1720.12,24088.92
84200,27941,882,1,8514.18,1156.17,7358.01
84201,27942,933,4,33858.42,848.0,134585.68
84202,27942,661,1,6801.17,409.24,6391.93
84203,27942,415,2,9251.13,349.95,18152.31
84204,27943,523,1,19573.08,2304.2,17268.88
84205,27943,680,2,66428.17,1170.59,131685.75
84206,27944,69,1,32929.62,2449.33,30480.29
84207,27944,848,3,49254.59,202.78,147560.99
84208,27944,47,5,33493.63,579.68,166888.47
84209,27945,22,2,18377.28,1913.69,34840.87
84210,27945,634,1,39143.06,4639.0,34504.06
84211,27945,492,1,23591.9,2133.76,21458.14
84212,27946,262,1,24152.91,2339.48,21813.43
84213,27947,653,1,36919.84,3573.07,33346.77
84214,27947,394,1,42580.81,1318.97,41261.84
84215,27947,283,1,68428.94,8738.4,59690.54
84216,27948,807,2,39777.89,4886.32,74669.46
84217,27948,441,1,7558.87,953.25,6605.62
84218,27948,549,2,51380.02,10778.01,91982.03
84219,27948,26,2,8943.08,2184.53,15701.63
84220,27949,777,3,35950.07,14895.18,92955.03
84221,27949,390,1,58992.99,8540.9,50452.09
84222,27949,63,2,19746.23,3621.3,35871.16
84223,27949,2,1,76394.93,3992.28,72402.65
84224,27949,555,1,39589.69,5541.66,34048.03
84225,27950,403,1,13616.52,1663.21,11953.31
84226,27950,387,1,52394.46,4271.24,48123.22
84227,27950,661,4,6801.17,2147.04,25057.64
84228,27950,270,1,6830.43,146.11,6684.32
84229,27950,243,1,19599.65,2506.29,17093.36
84230,27951,163,1,20117.54,2164.5,17953.04
84231,27952,122,1,61466.27,1859.1,59607.17
84232,27952,862,2,57732.85,7718.21,107747.49
84233,27953,838,5,67576.45,3721.01,334161.24
84234,27954,427,1,43138.66,4005.84,39132.82
84235,27954,682,2,88961.65,10695.02,167228.28
84236,27954,367,2,58161.69,14075.2,102248.18
84237,27954,57,1,54715.65,2497.18,52218.47
84238,27955,415,3,9251.13,188.25,27565.14
84239,27955,429,1,13493.42,1711.47,11781.95
84240,27955,97,1,6899.98,851.39,6048.59
84241,27955,836,1,41004.0,3275.84,37728.16
84242,27955,592,1,8207.23,467.87,7739.36
84243,27956,390,1,58992.99,1568.69,57424.3
84244,27956,732,1,61153.47,4182.08,56971.39
84245,27956,987,4,52051.56,7235.81,200970.43
84246,27957,438,1,62279.76,112.7,62167.06
84247,27957,160,1,59526.76,3010.75,56516.01
84248,27958,907,3,22748.66,3384.92,64861.06
84249,27958,889,1,15108.26,1915.49,13192.77
84250,27958,626,1,59305.86,4975.22,54330.64
84251,27958,655,1,43388.81,4154.35,39234.46
84252,27958,300,1,42478.25,2760.35,39717.9
84253,27959,557,1,66632.37,7442.01,59190.36
84254,27959,249,4,49328.62,629.26,196685.22
84255,27959,343,1,2521.22,118.96,2402.26
84256,27960,862,1,57732.85,5526.21,52206.64
84257,27960,442,2,63464.4,18757.86,108170.94
84258,27960,324,2,65084.11,14844.93,115323.29
84259,27961,91,3,35131.7,1896.97,103498.13
84260,27961,192,1,52336.65,3022.78,49313.87
84261,27961,390,1,58992.99,3797.17,55195.82
84262,27961,479,2,1432.07,115.81,2748.33
84263,27961,771,1,61602.81,3522.89,58079.92
84264,27962,119,3,62460.8,14652.91,172729.49
84265,27962,534,3,3962.65,430.43,11457.52
84266,27963,512,3,8128.02,871.11,23512.95
84267,27963,777,1,35950.07,512.4,35437.67
84268,27963,731,1,63563.73,7189.6,56374.13
84269,27963,184,2,30008.52,7780.84,52236.2
84270,27963,130,1,38866.1,4069.93,34796.17
84271,27964,550,2,8198.61,1070.76,15326.46
84272,27964,442,1,63464.4,4119.37,59345.03
84273,27965,67,1,27469.03,3772.22,23696.81
84274,27965,141,1,61035.96,3035.7,58000.26
84275,27966,428,1,28170.52,2834.31,25336.21
84276,27966,10,1,2841.22,235.57,2605.65
84277,27967,174,1,27857.23,207.24,27649.99
84278,27967,713,1,39163.32,3745.49,35417.83
84279,27968,587,2,38685.73,9207.88,68163.58
84280,27968,429,1,13493.42,1681.61,11811.81
84281,27969,920,1,34221.06,3424.38,30796.68
84282,27970,51,1,6891.96,414.0,6477.96
84283,27970,751,1,67959.34,876.58,67082.76
84284,27971,695,1,36339.69,1302.64,35037.05
84285,27971,877,4,30569.83,17546.27,104733.05
84286,27972,605,1,28301.75,819.99,27481.76
84287,27973,930,2,39320.83,386.07,78255.59
84288,27973,201,4,26322.63,7913.27,97377.25
84289,27974,102,1,41669.88,3843.57,37826.31
84290,27975,923,3,3340.47,1118.04,8903.37
84291,27975,63,2,19746.23,5474.59,34017.87
84292,27975,591,3,23915.96,7214.57,64533.31
84293,27975,18,2,13809.81,1888.19,25731.43
84294,27975,150,1,22962.33,2513.97,20448.36
84295,27976,173,1,83103.03,986.04,82116.99
84296,27976,49,2,52319.21,3878.18,100760.24
84297,27976,535,1,41797.84,2327.83,39470.01
84298,27976,453,1,16365.34,1435.02,14930.32
84299,27977,532,1,60027.29,7570.78,52456.51
84300,27977,511,4,9011.88,852.34,35195.18
84301,27977,842,1,9424.2,255.42,9168.78
84302,27978,218,3,62214.43,20865.51,165777.78
84303,27978,574,3,8147.88,168.93,24274.71
84304,27978,862,2,57732.85,9806.07,105659.63
84305,27978,190,2,31464.71,825.71,62103.71
84306,27979,872,4,57660.72,515.7,230127.18
84307,27979,370,1,42652.44,5789.69,36862.75
84308,27980,508,1,66003.7,9259.5,56744.2
84309,27980,350,1,35700.73,2068.37,33632.36
84310,27980,918,1,12904.52,1197.91,11706.61
84311,27980,157,1,13213.71,1739.25,11474.46
84312,27981,35,2,27954.63,7702.22,48207.04
84313,27981,295,1,10218.51,249.44,9969.07
84314,27981,876,4,42607.94,15129.54,155302.22
84315,27982,628,1,71460.85,9892.01,61568.84
84316,27983,216,1,2917.11,28.45,2888.66
84317,27983,231,1,21715.73,2941.67,18774.06
84318,27983,734,3,4017.31,1553.9,10498.03
84319,27983,128,1,25679.16,3804.32,21874.84
84320,27983,433,1,47430.05,5189.72,42240.33
84321,27984,925,2,33314.72,8967.84,57661.6
84322,27984,731,1,63563.73,4331.47,59232.26
84323,27984,31,4,5278.2,2454.46,18658.34
84324,27984,490,2,17741.71,4178.04,31305.38
84325,27984,659,1,41906.8,1105.12,40801.68
84326,27985,31,1,5278.2,317.03,4961.17
84327,27985,929,2,38049.95,3124.43,72975.47
84328,27985,997,1,34098.78,65.07,34033.71
84329,27985,97,3,6899.98,180.93,20519.01
84330,27986,915,1,30636.05,783.2,29852.85
84331,27986,52,2,25266.25,3369.4,47163.1
84332,27986,203,3,20625.03,4102.38,57772.71
84333,27986,695,1,36339.69,497.24,35842.45
84334,27986,238,1,54878.07,6005.04,48873.03
84335,27987,933,1,33858.42,1068.25,32790.17
84336,27987,554,1,25698.87,1876.96,23821.91
84337,27987,838,1,67576.45,8206.62,59369.83
84338,27987,842,1,9424.2,321.23,9102.97
84339,27988,41,1,47175.64,3277.02,43898.62
84340,27988,552,1,36436.81,608.13,35828.68
84341,27988,773,3,10661.83,2649.4,29336.09
84342,27989,696,1,58183.71,8451.81,49731.9
84343,27990,66,1,17293.32,22.02,17271.3
84344,27990,799,1,8251.88,873.41,7378.47
84345,27990,328,3,71127.26,134.07,213247.71
84346,27990,319,3,1269.69,91.26,3717.81
84347,27990,623,1,71271.12,5781.26,65489.86
84348,27991,744,1,10738.22,1188.91,9549.31
84349,27991,664,3,33872.29,5710.23,95906.64
84350,27991,418,2,6259.15,828.9,11689.4
84351,27991,509,2,19248.16,3308.77,35187.55
84352,27992,60,1,71063.14,6494.44,64568.7
84353,27993,502,1,49931.02,3465.0,46466.02
84354,27994,523,2,19573.08,2510.26,36635.9
84355,27994,433,1,47430.05,4371.79,43058.26
84356,27994,634,3,39143.06,6969.38,110459.8
84357,27995,548,5,49762.6,33352.82,215460.18
84358,27995,910,4,46134.06,6176.71,178359.53
84359,27995,893,2,24158.85,6623.52,41694.18
84360,27995,950,1,4878.32,429.88,4448.44
84361,27995,502,2,49931.02,9215.63,90646.41
84362,27996,732,3,61153.47,13193.76,170266.65
84363,27996,95,3,10076.89,788.41,29442.26
84364,27996,687,1,5733.29,172.05,5561.24
84365,27996,713,1,39163.32,5408.43,33754.89
84366,27997,528,1,48686.63,606.1,48080.53
84367,27998,132,1,54936.5,113.82,54822.68
84368,27998,394,1,42580.81,495.76,42085.05
84369,27998,870,1,11548.78,820.33,10728.45
84370,27999,353,1,44608.27,1268.75,43339.52
84371,28000,580,2,2770.25,144.92,5395.58
84372,28001,862,1,57732.85,8131.54,49601.31
84373,28001,899,2,49876.71,3409.43,96343.99
84374,28001,716,1,37907.5,3441.02,34466.48
84375,28002,10,5,2841.22,1222.79,12983.31
84376,28002,591,2,23915.96,4632.37,43199.55
84377,28002,403,4,13616.52,1938.51,52527.57
84378,28002,933,1,33858.42,243.58,33614.84
84379,28002,987,3,52051.56,19593.75,136560.93
84380,28003,578,1,39704.69,2397.26,37307.43
